GEO.id,Id
HC01_MOE_VC33,Total; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC02_EST_VC33,Foreign born; Entered 2000 or later; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC02_MOE_VC33,Foreign born; Entered 2000 or later; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC03_EST_VC33,Foreign born; Entered 1990 to 1999; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC03_MOE_VC33,Foreign born; Entered 1990 to 1999; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC04_EST_VC33,Foreign born; Entered before 1990; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC04_MOE_VC33,Foreign born; Entered before 1990; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC01_EST_VC34,Total; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC01_MOE_VC34,Total; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC02_EST_VC34,Foreign born; Entered 2000 or later; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC02_MOE_VC34,Foreign born; Entered 2000 or later; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC03_EST_VC34,Foreign born; Entered 1990 to 1999; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC03_MOE_VC34,Foreign born; Entered 1990 to 1999; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC04_EST_VC34,Foreign born; Entered before 1990; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC04_MOE_VC34,Foreign born; Entered before 1990; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - Two or more races
HC01_EST_VC35,Total; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - Hispanic or Latino origin (of any race)
HC01_MOE_VC35,Total; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - Hispanic or Latino origin (of any race)
HC02_EST_VC35,Foreign born; Entered 2000 or later; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - Hispanic or Latino origin (of any race)
HC02_MOE_VC35,Foreign born; Entered 2000 or later; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - Hispanic or Latino origin (of any race)
HC03_EST_VC35,Foreign born; Entered 1990 to 1999; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - Hispanic or Latino origin (of any race)
HC03_MOE_VC35,Foreign born; Entered 1990 to 1999; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - Hispanic or Latino origin (of any race)
HC04_EST_VC35,Foreign born; Entered before 1990; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - Hispanic or Latino origin (of any race)
HC04_MOE_VC35,Foreign born; Entered before 1990; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - Hispanic or Latino origin (of any race)
HC01_EST_VC36,"Total; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - White alone, not Hispanic or Latino"
HC01_MOE_VC36,"Total; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - White alone, not Hispanic or Latino"
HC02_EST_VC36,"Foreign born; Entered 2000 or later; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - White alone, not Hispanic or Latino"
HC02_MOE_VC36,"Foreign born; Entered 2000 or later; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - White alone, not Hispanic or Latino"
HC03_EST_VC36,"Foreign born; Entered 1990 to 1999; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - White alone, not Hispanic or Latino"
HC03_MOE_VC36,"Foreign born; Entered 1990 to 1999; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - White alone, not Hispanic or Latino"
HC04_EST_VC36,"Foreign born; Entered before 1990; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - White alone, not Hispanic or Latino"
HC04_MOE_VC36,"Foreign born; Entered before 1990; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - White alone, not Hispanic or Latino"
HC01_EST_VC38,Total; Estimate; Foreign-born population - HOUSEHOLD TYPE - In married-couple family
HC01_MOE_VC38,Total; Margin of Error; Foreign-born population - HOUSEHOLD TYPE - In married-couple family
HC02_EST_VC38,Foreign born; Entered 2000 or later; Estimate; Foreign-born population - HOUSEHOLD TYPE - In married-couple family
HC02_MOE_VC38,Foreign born; Entered 2000 or later; Margin of Error; Foreign-born population - HOUSEHOLD TYPE - In married-couple family
HC03_EST_VC38,Foreign born; Entered 1990 to 1999; Estimate; Foreign-born population - HOUSEHOLD TYPE - In married-couple family
HC03_MOE_VC38,Foreign born; Entered 1990 to 1999; Margin of Error; Foreign-born population - HOUSEHOLD TYPE - In married-couple family
HC04_EST_VC38,Foreign born; Entered before 1990; Estimate; Foreign-born population - HOUSEHOLD TYPE - In married-couple family
HC04_MOE_VC38,Foreign born; Entered before 1990; Margin of Error; Foreign-born population - HOUSEHOLD TYPE - In married-couple family
HC01_EST_VC39,Total; Estimate; Foreign-born population - HOUSEHOLD TYPE - In other households
HC01_MOE_VC39,Total; Margin of Error; Foreign-born population - HOUSEHOLD TYPE - In other households
HC02_EST_VC39,Foreign born; Entered 2000 or later; Estimate; Foreign-born population - HOUSEHOLD TYPE - In other households
HC02_MOE_VC39,Foreign born; Entered 2000 or later; Margin of Error; Foreign-born population - HOUSEHOLD TYPE - In other households
HC03_EST_VC39,Foreign born; Entered 1990 to 1999; Estimate; Foreign-born population - HOUSEHOLD TYPE - In other households
HC03_MOE_VC39,Foreign born; Entered 1990 to 1999; Margin of Error; Foreign-born population - HOUSEHOLD TYPE - In other households
HC04_EST_VC39,Foreign born; Entered before 1990; Estimate; Foreign-born population - HOUSEHOLD TYPE - In other households
HC04_MOE_VC39,Foreign born; Entered before 1990; Margin of Error; Foreign-born population - HOUSEHOLD TYPE - In other households
HC01_EST_VC40,Total; Estimate; Foreign-born population - Average household size
HC01_MOE_VC40,Total; Margin of Error; Foreign-born population - Average household size
HC02_EST_VC40,Foreign born; Entered 2000 or later; Estimate; Foreign-born population - Average household size
HC02_MOE_VC40,Foreign born; Entered 2000 or later; Margin of Error; Foreign-born population - Average household size
HC03_EST_VC40,Foreign born; Entered 1990 to 1999; Estimate; Foreign-born population - Average household size
HC03_MOE_VC40,Foreign born; Entered 1990 to 1999; Margin of Error; Foreign-born population - Average household size
HC04_EST_VC40,Foreign born; Entered before 1990; Estimate; Foreign-born population - Average household size
HC04_MOE_VC40,Foreign born; Entered before 1990; Margin of Error; Foreign-born population - Average household size
HC01_EST_VC41,Total; Estimate; Foreign-born population - Average family size
HC01_MOE_VC41,Total; Margin of Error; Foreign-born population - Average family size
HC02_EST_VC41,Foreign born; Entered 2000 or later; Estimate; Foreign-born population - Average family size
HC02_MOE_VC41,Foreign born; Entered 2000 or later; Margin of Error; Foreign-born population - Average family size
HC03_EST_VC41,Foreign born; Entered 1990 to 1999; Estimate; Foreign-born population - Average family size
HC03_MOE_VC41,Foreign born; Entered 1990 to 1999; Margin of Error; Foreign-born population - Average family size
HC04_EST_VC41,Foreign born; Entered before 1990; Estimate; Foreign-born population - Average family size
HC04_MOE_VC41,Foreign born; Entered before 1990; Margin of Error; Foreign-born population - Average family size
HC01_EST_VC43,Total; Estimate; MARITAL STATUS - Population 15 years and over
HC01_MOE_VC43,Total; Margin of Error; MARITAL STATUS - Population 15 years and over
HC02_EST_VC43,Foreign born; Entered 2000 or later; Estimate; MARITAL STATUS - Population 15 years and over
HC02_MOE_VC43,Foreign born; Entered 2000 or later; Margin of Error; MARITAL STATUS - Population 15 years and over
HC03_EST_VC43,Foreign born; Entered 1990 to 1999; Estimate; MARITAL STATUS - Population 15 years and over
HC03_MOE_VC43,Foreign born; Entered 1990 to 1999; Margin of Error; MARITAL STATUS - Population 15 years and over
HC04_EST_VC43,Foreign born; Entered before 1990; Estimate; MARITAL STATUS - Population 15 years and over
HC04_MOE_VC43,Foreign born; Entered before 1990; Margin of Error; MARITAL STATUS - Population 15 years and over
HC01_EST_VC44,Total; Estimate; MARITAL STATUS - Population 15 years and over - Never married
HC01_MOE_VC44,Total; Margin of Error; MARITAL STATUS - Population 15 years and over - Never married
HC02_EST_VC44,Foreign born; Entered 2000 or later; Estimate; MARITAL STATUS - Population 15 years and over - Never married
HC02_MOE_VC44,Foreign born; Entered 2000 or later; Margin of Error; MARITAL STATUS - Population 15 years and over - Never married
HC03_EST_VC44,Foreign born; Entered 1990 to 1999; Estimate; MARITAL STATUS - Population 15 years and over - Never married
HC03_MOE_VC44,Foreign born; Entered 1990 to 1999; Margin of Error; MARITAL STATUS - Population 15 years and over - Never married
HC04_EST_VC44,Foreign born; Entered before 1990; Estimate; MARITAL STATUS - Population 15 years and over - Never married
HC04_MOE_VC44,Foreign born; Entered before 1990; Margin of Error; MARITAL STATUS - Population 15 years and over - Never married
HC01_EST_VC45,"Total; Estimate; MARITAL STATUS - Population 15 years and over - Now married, except separated"
HC01_MOE_VC45,"Total; Margin of Error; MARITAL STATUS - Population 15 years and over - Now married, except separated"
HC02_EST_VC45,"Foreign born; Entered 2000 or later; Estimate; MARITAL STATUS - Population 15 years and over - Now married, except separated"
HC02_MOE_VC45,"Foreign born; Entered 2000 or later; Margin of Error; MARITAL STATUS - Population 15 years and over - Now married, except separated"
HC03_EST_VC45,"Foreign born; Entered 1990 to 1999; Estimate; MARITAL STATUS - Population 15 years and over - Now married, except separated"
HC03_MOE_VC45,"Foreign born; Entered 1990 to 1999; Margin of Error; MARITAL STATUS - Population 15 years and over - Now married, except separated"
HC04_EST_VC45,"Foreign born; Entered before 1990; Estimate; MARITAL STATUS - Population 15 years and over - Now married, except separated"
HC04_MOE_VC45,"Foreign born; Entered before 1990; Margin of Error; MARITAL STATUS - Population 15 years and over - Now married, except separated"
HC01_EST_VC46,Total; Estimate; MARITAL STATUS - Population 15 years and over - Divorced or separated
HC01_MOE_VC46,Total; Margin of Error; MARITAL STATUS - Population 15 years and over - Divorced or separated
HC02_EST_VC46,Foreign born; Entered 2000 or later; Estimate; MARITAL STATUS - Population 15 years and over - Divorced or separated
HC02_MOE_VC46,Foreign born; Entered 2000 or later; Margin of Error; MARITAL STATUS - Population 15 years and over - Divorced or separated
HC03_EST_VC46,Foreign born; Entered 1990 to 1999; Estimate; MARITAL STATUS - Population 15 years and over - Divorced or separated
HC03_MOE_VC46,Foreign born; Entered 1990 to 1999; Margin of Error; MARITAL STATUS - Population 15 years and over - Divorced or separated
HC04_EST_VC46,Foreign born; Entered before 1990; Estimate; MARITAL STATUS - Population 15 years and over - Divorced or separated
HC04_MOE_VC46,Foreign born; Entered before 1990; Margin of Error; MARITAL STATUS - Population 15 years and over - Divorced or separated
HC01_EST_VC47,Total; Estimate; MARITAL STATUS - Population 15 years and over - Widowed
HC01_MOE_VC47,Total; Margin of Error; MARITAL STATUS - Population 15 years and over - Widowed
HC02_EST_VC47,Foreign born; Entered 2000 or later; Estimate; MARITAL STATUS - Population 15 years and over - Widowed
HC02_MOE_VC47,Foreign born; Entered 2000 or later; Margin of Error; MARITAL STATUS - Population 15 years and over - Widowed
HC03_EST_VC47,Foreign born; Entered 1990 to 1999; Estimate; MARITAL STATUS - Population 15 years and over - Widowed
HC03_MOE_VC47,Foreign born; Entered 1990 to 1999; Margin of Error; MARITAL STATUS - Population 15 years and over - Widowed
HC04_EST_VC47,Foreign born; Entered before 1990; Estimate; MARITAL STATUS - Population 15 years and over - Widowed
HC04_MOE_VC47,Foreign born; Entered before 1990; Margin of Error; MARITAL STATUS - Population 15 years and over - Widowed
HC01_EST_VC49,Total; Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school
HC01_MOE_VC49,Total; Margin of Error; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school
HC02_EST_VC49,Foreign born; Entered 2000 or later; Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school
HC02_MOE_VC49,Foreign born; Entered 2000 or later; Margin of Error; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school
HC03_EST_VC49,Foreign born; Entered 1990 to 1999; Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school
HC03_MOE_VC49,Foreign born; Entered 1990 to 1999; Margin of Error; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school
HC04_EST_VC49,Foreign born; Entered before 1990; Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school
HC04_MOE_VC49,Foreign born; Entered before 1990; Margin of Error; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school
HC01_EST_VC50,"Total; Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school - Nursery school, preschool"
HC01_MOE_VC50,"Total; Margin of Error; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school - Nursery school, preschool"
HC02_EST_VC50,"Foreign born; Entered 2000 or later; Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school - Nursery school, preschool"
HC02_MOE_VC50,"Foreign born; Entered 2000 or later; Margin of Error; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school - Nursery school, preschool"
HC03_EST_VC50,"Foreign born; Entered 1990 to 1999; Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school - Nursery school, preschool"
HC03_MOE_VC50,"Foreign born; Entered 1990 to 1999; Margin of Error; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school - Nursery school, preschool"
HC04_EST_VC50,"Foreign born; Entered before 1990; Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school - Nursery school, preschool"
HC04_MOE_VC50,"Foreign born; Entered before 1990; Margin of Error; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school - Nursery school, preschool"
HC01_EST_VC51,Total; Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school - Elementary school (grades K-8)
HC01_MOE_VC51,Total; Margin of Error; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school - Elementary school (grades K-8)
HC02_EST_VC51,Foreign born; Entered 2000 or later; Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school - Elementary school (grades K-8)
HC02_MOE_VC51,Foreign born; Entered 2000 or later; Margin of Error; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school - Elementary school (grades K-8)
HC03_EST_VC51,Foreign born; Entered 1990 to 1999; Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school - Elementary school (grades K-8)
HC03_MOE_VC51,Foreign born; Entered 1990 to 1999; Margin of Error; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school - Elementary school (grades K-8)
HC04_EST_VC51,Foreign born; Entered before 1990; Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school - Elementary school (grades K-8)
HC04_MOE_VC51,Foreign born; Entered before 1990; Margin of Error; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school - Elementary school (grades K-8)
HC01_EST_VC52,Total; Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school - High school (grades 9-12)
